X,Y,OBJECTID,FULLNAME,NAME,ENTRANCENAME,ALIAS1,ALIAS2,JURISDICTION,ADDRESS,Address2,URL,PHONE,ARTSCENTER,BALLFIELDS,BOATRENTAL,CANOE,DISCGOLF,DOGPARK,ENVCTR,FISHING,GREENWAYACCESS,GYM,MULTIPURPOSEFIELD,OUTDOORBASKETBALL,PICNICSHELTER,PLAYGROUND,POOL,COMMUNITYCENTER,NEIGHBORHOODCENTER,TENNISCOURTS,TRACK,WALKINGTRAILS,RESTROOMS,Lat,Lon,Notes,AMUSEMENTTRAIN,CAROUSEL,TENNISCENTER,THEATER,BOCCE,HANDBALL,HORSESHOE,INLINESKATING,SANDVOLLEYBALL,SKATEPARK,ACTIVE_ADULT,BMXTRACK,BOATRIDE,LIBRARY,MUSEUM,TEEN,BIKING,LIVEANIMALS,GARDENS,EQUESTRIAN,VEHICLEENTRANCE,GREENWAYENTRANCE,PEDESTRIANENTRANCE,PARKINGSTREET,PARKINGLOT,CAMPING
-78.6028915476328,35.7064261897091,268,Garner Recreational Park - E Garner Rd Entrance,Garner Recreational Park,E Garner Rd Entrance,,,Town of Garner,"221 East Garner Road, Garner NC, 27529","221 East Garner Road, Garner NC, 27529",http://www.garnernc.gov/Departments/Parks%20and%20Recreation/Parks.aspx?ID=5,919-773-4443,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,Yes,35.709444,-78.602809,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
-78.6023593879185,35.7076119959587,269,Garner Recreational Park - Pedestrian Entrance,Garner Recreational Park,Pedestrian Entrance,,,Town of Garner,"221 East Garner Road, Garner NC, 27529","221 East Garner Road, Garner NC, 27529",http://www.garnernc.gov/Departments/Parks%20and%20Recreation/Parks.aspx?ID=5,919-773-4443,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,Yes,35.709444,-78.602809,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
-78.6032296863544,35.7074957325371,270,Garner Recreational Park - Pedestrian Entrance,Garner Recreational Park,Pedestrian Entrance,,,Town of Garner,"221 East Garner Road, Garner NC, 27529","221 East Garner Road, Garner NC, 27529",http://www.garnernc.gov/Departments/Parks%20and%20Recreation/Parks.aspx?ID=5,919-773-4443,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,Yes,35.709444,-78.602809,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
-78.3108570948055,35.8287897576889,271,Gill Street Park - N Gill St Entrance,Gill Street Park,N Gill St Entrance,,,Town of Zebulon,"600 N Privette St, Zebulon, NC",,https://www.townofzebulon.org/services/parks-and-recreation/parks-facilities,919-823-0432,,,,,,,,,,,,Yes,,Yes,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,Yes,No,Yes,No,Yes,
-78.3116779727666,35.8288591271154,272,Gill Street Park - Pedestrian Entrance,Gill Street Park,Pedestrian Entrance,,,Town of Zebulon,"600 N Privette St, Zebulon, NC",,https://www.townofzebulon.org/services/parks-and-recreation/parks-facilities,919-823-0432,,,,,,,,,,,,Yes,,Yes,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,No,No,Yes,No,No,
-78.3108622295272,35.8282522076046,273,Gill Street Park - Pedestrian Entrance,Gill Street Park,Pedestrian Entrance,,,Town of Zebulon,"600 N Privette St, Zebulon, NC",,https://www.townofzebulon.org/services/parks-and-recreation/parks-facilities,919-823-0432,,,,,,,,,,,,Yes,,Yes,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,No,No,Yes,No,No,
-78.311700045459,35.8284904010349,274,Gill Street Park - Pedestrian Entrance,Gill Street Park,Pedestrian Entrance,,,Town of Zebulon,"600 N Privette St, Zebulon, NC",,https://www.townofzebulon.org/services/parks-and-recreation/parks-facilities,919-823-0432,,,,,,,,,,,,Yes,,Yes,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,No,No,Yes,No,No,
-78.6848036406906,35.8290044224708,275,Glen Eden Pilot Park - Eden Croft Dr Entrance,Glen Eden Pilot Park,Eden Croft Dr Entrance,,,City of Raleigh,"1500 Glen Eden Dr, Raleigh, NC","1500 Glen Eden Dr, Raleigh, NC",https://raleighnc.gov/places/glen-eden-pilot-park,919-831-6833,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,35.82833125,-78.68352339,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
-78.6850827696513,35.82701371371,276,Glen Eden Pilot Park - Glen Eden Dr Entrance,Glen Eden Pilot Park,Glen Eden Dr Entrance,,,City of Raleigh,"1500 Glen Eden Dr, Raleigh, NC","1500 Glen Eden Dr, Raleigh, NC",https://raleighnc.gov/places/glen-eden-pilot-park,919-831-6833,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,35.82833125,-78.68352339,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,Yes,Yes,No,Yes,
-78.6810178057922,35.8301778432942,277,Glen Eden Pilot Park - Greenway Entrance,Glen Eden Pilot Park,Greenway Entrance,,,City of Raleigh,"1500 Glen Eden Dr, Raleigh, NC","1500 Glen Eden Dr, Raleigh, NC",https://raleighnc.gov/places/glen-eden-pilot-park,919-831-6833,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,35.82833125,-78.68352339,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
-78.6843836829917,35.8267903126463,278,Glen Eden Pilot Park - Greenway Entrance,Glen Eden Pilot Park,Greenway Entrance,,,City of Raleigh,"1500 Glen Eden Dr, Raleigh, NC","1500 Glen Eden Dr, Raleigh, NC",https://raleighnc.gov/places/glen-eden-pilot-park,919-831-6833,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,35.82833125,-78.68352339,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
-78.6825942388102,35.830906095438,279,Glen Eden Pilot Park - Marshall Park Ln Entrance,Glen Eden Pilot Park,Marshall Park Ln Entrance,,,City of Raleigh,"1500 Glen Eden Dr, Raleigh, NC","1500 Glen Eden Dr, Raleigh, NC",https://raleighnc.gov/places/glen-eden-pilot-park,919-831-6833,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,35.82833125,-78.68352339,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
-78.8634825384943,35.8250520220094,280,Good Hope Farm - Louis Stephens Dr Entrance,Good Hope Farm,Louis Stephens Dr Entrance,,,Town of Cary,"1580 Morrisville Carpenter Road, Cary, NC",,http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/community-gardens-urban-agriculture/good-hope-farm,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
-78.8624629544404,35.8244725584075,281,Good Hope Farm - Morrisville Carpenter Rd Entrance,Good Hope Farm,Morrisville Carpenter Rd Entrance,,,Town of Cary,"1580 Morrisville Carpenter Road, Cary, NC",,http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/community-gardens-urban-agriculture/good-hope-farm,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
-78.5837921347968,35.9051544302701,282,Green Hills County Park - Deponie Dr Entrance,Green Hills County Park,Deponie Dr Entrance,,,Wake County,"9300 Deponie Dr., Raleigh, NC  27614","9300 Deponie Dr., Raleigh, NC  27614",https://www.wakegov.com/departments-government/parks-recreation-open-space/all-parks-trails/green-hills-county-park,919-856-6670,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,35.904872,-78.584153,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,Yes,
-78.5841435912791,35.9112739589661,283,Green Hills County Park - Greenway Entrance,Green Hills County Park,Greenway Entrance,,,Wake County,"9300 Deponie Dr., Raleigh, NC  27614","9300 Deponie Dr., Raleigh, NC  27614",https://www.wakegov.com/departments-government/parks-recreation-open-space/all-parks-trails/green-hills-county-park,919-856-6670,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,35.904872,-78.584153,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,
-78.5765082053041,35.9111373546808,284,Green Hills County Park - Greenway Entrance,Green Hills County Park,Greenway Entrance,,,Wake County,"9300 Deponie Dr., Raleigh, NC  27614","9300 Deponie Dr., Raleigh, NC  27614",https://www.wakegov.com/departments-government/parks-recreation-open-space/all-parks-trails/green-hills-county-park,919-856-6670,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,35.904872,-78.584153,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,
-78.5790631038793,35.9053276104311,285,Green Hills County Park - Pedestrian Entrance,Green Hills County Park,Pedestrian Entrance,,,Wake County,"9300 Deponie Dr., Raleigh, NC  27614","9300 Deponie Dr., Raleigh, NC  27614",https://www.wakegov.com/departments-government/parks-recreation-open-space/all-parks-trails/green-hills-county-park,919-856-6670,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,35.904872,-78.584153,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,
-78.8589767246321,35.8037783726441,286,Green Hope Elementary Park - Greenway Entrance,Green Hope Elementary Park,Greenway Entrance,,,Town of Cary,"2750 Louis Stephens Drive, Cary, NC","2750 Louis Stephens Drive, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/green-hope-elementary-park,,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,35.810583,-78.86314,Sand Volleyball Courts,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
-78.8615232488364,35.8056695943621,287,Green Hope Elementary Park - Greenway Entrance,Green Hope Elementary Park,Greenway Entrance,,,Town of Cary,"2750 Louis Stephens Drive, Cary, NC","2750 Louis Stephens Drive, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/green-hope-elementary-park,,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,35.810583,-78.86314,Sand Volleyball Courts,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
-78.8615530764368,35.8044556804361,288,Green Hope Elementary Park - Louis Stephens Dr Entrance,Green Hope Elementary Park,Louis Stephens Dr Entrance,,,Town of Cary,"2750 Louis Stephens Drive, Cary, NC","2750 Louis Stephens Drive, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/green-hope-elementary-park,,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,35.810583,-78.86314,Sand Volleyball Courts,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
-78.8701960002447,35.8060183551906,289,Green Hope High School Fields - Carpenter Upchurch Rd Entrance,Green Hope High School Fields,Carpenter Upchurch Rd Entrance,,,Town of Cary,"2500 Carpenter Upchurch Road, Cary, NC","2500 Carpenter Upchurch Road, Cary, NC",http://games.townofcarync.gov/ballfields/displaystatus.php,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35.80475,-78.866736,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
-78.869369775617,35.8031672722056,290,Green Hope High School Fields - Carpenter Upchurch Rd Entrance,Green Hope High School Fields,Carpenter Upchurch Rd Entrance,,,Town of Cary,"2500 Carpenter Upchurch Road, Cary, NC","2500 Carpenter Upchurch Road, Cary, NC",http://games.townofcarync.gov/ballfields/displaystatus.php,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35.80475,-78.866736,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,Yes,Yes,No,Yes,
-78.870026864163,35.804720270542,291,Green Hope High School Fields - Carpenter Upchurch Rd Entrance,Green Hope High School Fields,Carpenter Upchurch Rd Entrance,,,Town of Cary,"2500 Carpenter Upchurch Road, Cary, NC","2500 Carpenter Upchurch Road, Cary, NC",http://games.townofcarync.gov/ballfields/displaystatus.php,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35.80475,-78.866736,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
-78.5907572596689,35.8404786247984,292,Green Road Park - Green Rd Entrance,Green Road Park,Green Rd Entrance,,,City of Raleigh,"4201 Green Rd, Raleigh, NC","4201 Green Rd, Raleigh, NC",https://raleighnc.gov/places/green-road-park,919-872-4140,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,35.84095329,-78.59179373,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,,,,Yes,No,Yes,No,Yes,
-78.591251602507,35.8395180037047,293,Green Road Park - Green Rd Entrance,Green Road Park,Green Rd Entrance,,,City of Raleigh,"4201 Green Rd, Raleigh, NC","4201 Green Rd, Raleigh, NC",https://raleighnc.gov/places/green-road-park,919-872-4140,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,35.84095329,-78.59179373,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,,,,Yes,No,Yes,No,Yes,
-78.5938571770869,35.8411771152579,294,Green Road Park - Pedestrian Entrance,Green Road Park,Pedestrian Entrance,,,City of Raleigh,"4201 Green Rd, Raleigh, NC","4201 Green Rd, Raleigh, NC",https://raleighnc.gov/places/green-road-park,919-872-4140,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,35.84095329,-78.59179373,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,,,,No,No,Yes,No,No,
-78.5901017277078,35.8419822720616,295,Green Road Park - Pedestrian Entrance,Green Road Park,Pedestrian Entrance,,,City of Raleigh,"4201 Green Rd, Raleigh, NC","4201 Green Rd, Raleigh, NC",https://raleighnc.gov/places/green-road-park,919-872-4140,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,35.84095329,-78.59179373,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,,,,No,No,Yes,No,No,
-78.5941912322048,35.8401145728904,296,Green Road Park - Pedestrian Entrance,Green Road Park,Pedestrian Entrance,,,City of Raleigh,"4201 Green Rd, Raleigh, NC","4201 Green Rd, Raleigh, NC",https://raleighnc.gov/places/green-road-park,919-872-4140,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,35.84095329,-78.59179373,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,,,,No,No,Yes,No,No,
-78.5946015693287,35.8405115096115,297,Green Road Park - Pedestrian Entrance,Green Road Park,Pedestrian Entrance,,,City of Raleigh,"4201 Green Rd, Raleigh, NC","4201 Green Rd, Raleigh, NC",https://raleighnc.gov/places/green-road-park,919-872-4140,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,35.84095329,-78.59179373,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,,,,No,No,Yes,No,No,
-78.5928819722023,35.8429441354394,298,Green Road Park - Pedestrian Entrance,Green Road Park,Pedestrian Entrance,,,City of Raleigh,"4201 Green Rd, Raleigh, NC","4201 Green Rd, Raleigh, NC",https://raleighnc.gov/places/green-road-park,919-872-4140,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,35.84095329,-78.59179373,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,,,,No,No,Yes,No,No,
-78.5905928799947,35.8408196249171,299,Green Road Park - Pedestrian Entrance,Green Road Park,Pedestrian Entrance,,,City of Raleigh,"4201 Green Rd, Raleigh, NC","4201 Green Rd, Raleigh, NC",https://raleighnc.gov/places/green-road-park,919-872-4140,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,35.84095329,-78.59179373,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,,,,No,No,Yes,No,No,
-78.5916991252191,35.8387928402249,300,Green Road Park - Pedestrian Entrance,Green Road Park,Pedestrian Entrance,,,City of Raleigh,"4201 Green Rd, Raleigh, NC","4201 Green Rd, Raleigh, NC",https://raleighnc.gov/places/green-road-park,919-872-4140,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,35.84095329,-78.59179373,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,,,,No,No,Yes,No,No,
-78.647962566851,35.7188484716826,301,Greenbrier Park - Pedestrian Entrance,Greenbrier Park,Pedestrian Entrance,,,Town of Garner,"613 Winterlochen Road, Garner NC, 27529","613 Winterlochen Road, Garner NC, 27529",http://www.garnernc.gov/Departments/Parks%20and%20Recreation/Parks.aspx?ID=17,919-773-4444,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,35.7146389999999,-78.643521,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
-78.6490614336612,35.7190966937925,302,Greenbrier Park - Winterlochen Rd Entrance,Greenbrier Park,Winterlochen Rd Entrance,,,Town of Garner,"613 Winterlochen Road, Garner NC, 27529","613 Winterlochen Road, Garner NC, 27529",http://www.garnernc.gov/Departments/Parks%20and%20Recreation/Parks.aspx?ID=17,919-773-4444,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,35.7146389999999,-78.643521,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
-78.6594728164776,35.8865778523337,303,Greystone Recreation Center - Lead Mine Rd Entrance,Greystone Recreation Center,Lead Mine Rd Entrance,,,City of Raleigh,"7713-55 Leadmine Rd, Raleigh, NC","7713 Leadmine Rd, Raleigh, NC",https://raleighnc.gov/places/greystone-recreation-center,919-996-4848,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,Yes,35.88681934,-78.66022048,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
-78.5062693369441,35.975791139717,304,H.L. Miller Park - Greenway Entrance,H.L. Miller Park,Greenway Entrance,,,Town of Wake Forest,"401 Elm Ave, Wake Forest, NC","401 Elm Ave, Wake Forest, NC",http://www.wakeforestnc.gov/miller-park.aspx,919-435-9560,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,35.97512,-78.507856,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
-78.5068089161101,35.9751544184633,305,H.L. Miller Park - Greenway Entrance,H.L. Miller Park,Greenway Entrance,,,Town of Wake Forest,"401 Elm Ave, Wake Forest, NC","401 Elm Ave, Wake Forest, NC",http://www.wakeforestnc.gov/miller-park.aspx,919-435-9560,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,35.97512,-78.507856,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
-78.507999941977,35.9754492437468,306,H.L. Miller Park - S Taylor St Entrance,H.L. Miller Park,S Taylor St Entrance,,,Town of Wake Forest,"401 Elm Ave, Wake Forest, NC","401 Elm Ave, Wake Forest, NC",http://www.wakeforestnc.gov/miller-park.aspx,919-435-9560,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,35.97512,-78.507856,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
-78.5077221506142,35.976182863602,307,H.L. Miller Park - S Taylor St Entrance,H.L. Miller Park,S Taylor St Entrance,,,Town of Wake Forest,"401 Elm Ave, Wake Forest, NC","401 Elm Ave, Wake Forest, NC",http://www.wakeforestnc.gov/miller-park.aspx,919-435-9560,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,35.97512,-78.507856,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,Yes,Yes,No,Yes,
-78.6383570770423,35.7933496928841,308,Halifax Park - Halifax St Entrance,Halifax Park,Halifax St Entrance,,,City of Raleigh,"1015 Halifax St, Raleigh, NC","1015 Halifax St, Raleigh, NC",https://raleighnc.gov/places/halifax-park,919-831-6378,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,35.79322374,-78.63871997,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
-78.6383023009138,35.7939006733947,309,Halifax Park - Halifax St Entrance,Halifax Park,Halifax St Entrance,,,City of Raleigh,"1015 Halifax St, Raleigh, NC","1015 Halifax St, Raleigh, NC",https://raleighnc.gov/places/halifax-park,919-831-6378,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,35.79322374,-78.63871997,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
-78.6382825465455,35.7942014451202,310,Halifax Park - Halifax St Entrance,Halifax Park,Halifax St Entrance,,,City of Raleigh,"1015 Halifax St, Raleigh, NC","1015 Halifax St, Raleigh, NC",https://raleighnc.gov/places/halifax-park,919-831-6378,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,35.79322374,-78.63871997,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
-78.6384156636606,35.7924577137534,311,Halifax Park - Pedestrian Entrance,Halifax Park,Pedestrian Entrance,,,City of Raleigh,"1015 Halifax St, Raleigh, NC","1015 Halifax St, Raleigh, NC",https://raleighnc.gov/places/halifax-park,919-831-6378,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,35.79322374,-78.63871997,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
-78.8503364633231,35.732653253844,312,Halle Cultural Arts Center - N Salem St Entrance,Halle Cultural Arts Center,N Salem St Entrance,,,Town of Apex,237 N Salem Street,,http://www.apexnc.org/454/Halle-Cultural-Arts-Center,919-249-1120,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,35.7326473,-78.8503311,,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,Yes,No,
-78.7778522633753,35.7250404219398,313,Harold D. Ritter Park - Greenway Entrance,Harold D. Ritter Park,Greenway Entrance,,,Town of Cary,"301 Lochmere Drive West, Cary, NC","301 Lochmere Drive West, Cary, NC",http://www.townofcary.org/Departments/Parks__Recreation___Cultural_Resources/Parks_and_Greenways/Parks/Harold_D__Ritter_Park.htm,,No,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,35.729255,-78.781262,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
-78.7859437323125,35.7281764038834,314,Harold D. Ritter Park - Greenway Entrance,Harold D. Ritter Park,Greenway Entrance,,,Town of Cary,"301 Lochmere Drive West, Cary, NC","301 Lochmere Drive West, Cary, NC",http://www.townofcary.org/Departments/Parks__Recreation___Cultural_Resources/Parks_and_Greenways/Parks/Harold_D__Ritter_Park.htm,,No,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,35.729255,-78.781262,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
-78.7812276649185,35.7293187804651,315,Harold D. Ritter Park - W Lochmere Dr Entrance,Harold D. Ritter Park,W Lochmere Dr Entrance,,,Town of Cary,"301 Lochmere Drive West, Cary, NC","301 Lochmere Drive West, Cary, NC",http://www.townofcary.org/Departments/Parks__Recreation___Cultural_Resources/Parks_and_Greenways/Parks/Harold_D__Ritter_Park.htm,,No,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,35.729255,-78.781262,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
-78.4828879600029,35.7902292707855,316,Harper Park - Fourth Ave Entrance,Harper Park,Fourth Ave Entrance,,,Town of Knightdale,"207 Main St, Knightdale, NC","207 Main St, Knightdale, NC",http://www.knightdalenc.gov/index.aspx?page=351,919-217-2230,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
-78.4816917061656,35.7900852432811,317,Harper Park - Main St Entrance,Harper Park,Main St Entrance,,,Town of Knightdale,"207 Main St, Knightdale, NC","207 Main St, Knightdale, NC",http://www.knightdalenc.gov/index.aspx?page=351,919-217-2230,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
